R_package,method,objective_name,dimension,starting_point,lower_bound,upper_bound,max_iterations,max_evaluations,all_params,value,solution,number_of_iterations,number_of_evaluations,convergence,message,execution_time,time_units,time_cluster
DEoptim,DEoptim,Duarte,30,-,"(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",1,-,"fn = function (x) 
{
    th <- c(0.5, -0.2, 0.5, -0.2, -0.1, 0.2, -0.1, 0.2, -0.1, 0.2)
    X <- matrix(x, ncol = 3, byrow = TRUE)
    Fl <- cbind(1, X, X^2, X[, 1] * X[, 2], X[, 1] * X[, 3], X[, 2] * X[, 3])
    Fx <- (sqrt(exp(Fl %*% th)) %*% rep(1, 10)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(itermax = 1, reltol = 0)",-6.30080945125594,"(-0.615114098414779, -0.632463053800166, -0.780762553680688, 0.579761485569179, -0.17525544622913, 0.888680346310139, 0.744842087384313, 0.0887440699152648, 0.18732550740242, -0.535132448654622, -0.67707267170772, -0.305183765944093, -0.442867528647184, 0.929951039608568, -0.78804632788524, 0.0962908519431949, 0.345989521592855, 0.358900230377913, 0.789865560829639, 0.616857503540814, -0.766445823945105, 0.606376366689801, 0.692750373855233, 0.8813361893408, -0.661049017682672, 0.938385494053364, 0.381160889286548, -0.757181106135249, -0.540517698507756, 0.0499975131824613)",1,4,-,-,0.0299394130706787,secs,0.01
pso,psoptim,Duarte,30,"(0.559620960149914, 0.0880212364718318, -0.604559328407049, 0.619267526082695, -0.401173716410995, 0.0738142468035221, 0.529269812162966, 0.557681288570166, 0.858390661887825, -0.0822370052337646, -0.806256616022438, -0.644369268789887, 0.00681039970368147, 0.780809670686722, -0.33746707206592, 0.541137059684843, 0.322951992508024, -0.143176489043981, -0.153864338062704, -0.200440930202603, -0.880860121920705, 0.920731101185083, 0.914388309232891, 0.174470520578325, 0.126001379452646, -0.854255271144211, 0.598080988973379, -0.818553117103875, -0.132724966388196, 0.0860245632939041)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",7,-,"par = c(0.559620960149914, 0.0880212364718318, -0.604559328407049, 0.619267526082695, -0.401173716410995, 0.0738142468035221, 0.529269812162966, 0.557681288570166, 0.858390661887825, -0.0822370052337646, -0.806256616022438, -0.644369268789887, 0.00681039970368147, 0.780809670686722, -0.33746707206592, 0.541137059684843, 0.322951992508024, -0.143176489043981, -0.153864338062704, -0.200440930202603, -0.880860121920705, 0.920731101185083, 0.914388309232891, 0.174470520578325, 0.126001379452646, -0.854255271144211, 
0.598080988973379, -0.818553117103875, -0.132724966388196, 0.0860245632939041), fn = function (x) 
{
    th <- c(0.5, -0.2, 0.5, -0.2, -0.1, 0.2, -0.1, 0.2, -0.1, 0.2)
    X <- matrix(x, ncol = 3, byrow = TRUE)
    Fl <- cbind(1, X, X^2, X[, 1] * X[, 2], X[, 1] * X[, 3], X[, 2] * X[, 3])
    Fx <- (sqrt(exp(Fl %*% th)) %*% rep(1, 10)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxit = 7, reltol = 0)",-14.7757575566383,"(-1, -0.605652916604316, -1, 1, -0.581857811472111, -0.100682415789099, 1, 1, -1, 0.0332253949730467, 1, 0.963852823770204, -0.400745153454267, 1, 1, -1, -0.988342159761913, -0.397162657754463, -1, 1, -0.0117412511094054, -0.0220868386573974, -1, -0.970635394425204, -0.156767352567156, 0.110797199999366, -1, -1, -1, 1)",7,140,2,Maximal number of iterations reached,0.0088348388671875,secs,0.01
ABCoptim,abc_optim,Duarte,30,"(0.559620960149914, 0.0880212364718318, -0.604559328407049, 0.619267526082695, -0.401173716410995, 0.0738142468035221, 0.529269812162966, 0.557681288570166, 0.858390661887825, -0.0822370052337646, -0.806256616022438, -0.644369268789887, 0.00681039970368147, 0.780809670686722, -0.33746707206592, 0.541137059684843, 0.322951992508024, -0.143176489043981, -0.153864338062704, -0.200440930202603, -0.880860121920705, 0.920731101185083, 0.914388309232891, 0.174470520578325, 0.126001379452646, -0.854255271144211, 0.598080988973379, -0.818553117103875, -0.132724966388196, 0.0860245632939041)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",4,-,"par = c(0.559620960149914, 0.0880212364718318, -0.604559328407049, 0.619267526082695, -0.401173716410995, 0.0738142468035221, 0.529269812162966, 0.557681288570166, 0.858390661887825, -0.0822370052337646, -0.806256616022438, -0.644369268789887, 0.00681039970368147, 0.780809670686722, -0.33746707206592, 0.541137059684843, 0.322951992508024, -0.143176489043981, -0.153864338062704, -0.200440930202603, -0.880860121920705, 0.920731101185083, 0.914388309232891, 0.174470520578325, 0.126001379452646, -0.854255271144211, 
0.598080988973379, -0.818553117103875, -0.132724966388196, 0.0860245632939041), fn = function (x) 
{
    th <- c(0.5, -0.2, 0.5, -0.2, -0.1, 0.2, -0.1, 0.2, -0.1, 0.2)
    X <- matrix(x, ncol = 3, byrow = TRUE)
    Fl <- cbind(1, X, X^2, X[, 1] * X[, 2], X[, 1] * X[, 3], X[, 2] * X[, 3])
    Fx <- (sqrt(exp(Fl %*% th)) %*% rep(1, 10)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lb = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), ub = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), criter = 2147483647, maxCycle = 4",-3.26758949325967,"(0.559620960149914, 0.0880212364718318, -0.604559328407049, 0.619267526082695, -0.401173716410995, 0.0738142468035221, 0.529269812162966, 0.557681288570166, 0.858390661887825, -0.0822370052337646, -0.806256616022438, -0.644369268789887, 0.00681039970368147, 0.780809670686722, -0.33746707206592, 0.541137059684843, 0.322951992508024, -0.143176489043981, -0.153864338062704, -0.200440930202603, -0.880860121920705, 0.920731101185083, 0.914388309232891, 0.174470520578325, 0.126001379452646, -0.854255271144211, 0.598080988973379, -0.818553117103875, -0.132724966388196, 0.0860245632939041)",4,-,-,-,0.00921773910522461,secs,0.01
nloptr,sbplx,Duarte,30,"(0.559620960149914, 0.0880212364718318, -0.604559328407049, 0.619267526082695, -0.401173716410995, 0.0738142468035221, 0.529269812162966, 0.557681288570166, 0.858390661887825, -0.0822370052337646, -0.806256616022438, -0.644369268789887, 0.00681039970368147, 0.780809670686722, -0.33746707206592, 0.541137059684843, 0.322951992508024, -0.143176489043981, -0.153864338062704, -0.200440930202603, -0.880860121920705, 0.920731101185083, 0.914388309232891, 0.174470520578325, 0.126001379452646, -0.854255271144211, 0.598080988973379, -0.818553117103875, -0.132724966388196, 0.0860245632939041)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",-,120,"x0 = c(0.559620960149914, 0.0880212364718318, -0.604559328407049, 0.619267526082695, -0.401173716410995, 0.0738142468035221, 0.529269812162966, 0.557681288570166, 0.858390661887825, -0.0822370052337646, -0.806256616022438, -0.644369268789887, 0.00681039970368147, 0.780809670686722, -0.33746707206592, 0.541137059684843, 0.322951992508024, -0.143176489043981, -0.153864338062704, -0.200440930202603, -0.880860121920705, 0.920731101185083, 0.914388309232891, 0.174470520578325, 0.126001379452646, -0.854255271144211, 
0.598080988973379, -0.818553117103875, -0.132724966388196, 0.0860245632939041), fn = function (x) 
{
    th <- c(0.5, -0.2, 0.5, -0.2, -0.1, 0.2, -0.1, 0.2, -0.1, 0.2)
    X <- matrix(x, ncol = 3, byrow = TRUE)
    Fl <- cbind(1, X, X^2, X[, 1] * X[, 2], X[, 1] * X[, 3], X[, 2] * X[, 3])
    Fx <- (sqrt(exp(Fl %*% th)) %*% rep(1, 10)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxeval = 120, xtol_rel = 0)",-17.8602743286042,"(1, 1, -1, 1, -1, -1, -0.441611200250918, 1, 0.964597665471956, -0.0822370052337646, -1, -0.690472764461902, -1, 1, -1, -0.039611349151528, 1, -0.205676489043981, 0.0336356619372964, 0.143309069797397, -1, 1, 1, 1, 0.126001379452646, -0.854255271144211, 0.598080988973379, -0.818553117103875, -0.132724966388196, 0.0860245632939041)",120,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.00996136665344238,secs,0.01
nloptr,cobyla,Duarte,30,"(0.559620960149914, 0.0880212364718318, -0.604559328407049, 0.619267526082695, -0.401173716410995, 0.0738142468035221, 0.529269812162966, 0.557681288570166, 0.858390661887825, -0.0822370052337646, -0.806256616022438, -0.644369268789887, 0.00681039970368147, 0.780809670686722, -0.33746707206592, 0.541137059684843, 0.322951992508024, -0.143176489043981, -0.153864338062704, -0.200440930202603, -0.880860121920705, 0.920731101185083, 0.914388309232891, 0.174470520578325, 0.126001379452646, -0.854255271144211, 0.598080988973379, -0.818553117103875, -0.132724966388196, 0.0860245632939041)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",-,70,"x0 = c(0.559620960149914, 0.0880212364718318, -0.604559328407049, 0.619267526082695, -0.401173716410995, 0.0738142468035221, 0.529269812162966, 0.557681288570166, 0.858390661887825, -0.0822370052337646, -0.806256616022438, -0.644369268789887, 0.00681039970368147, 0.780809670686722, -0.33746707206592, 0.541137059684843, 0.322951992508024, -0.143176489043981, -0.153864338062704, -0.200440930202603, -0.880860121920705, 0.920731101185083, 0.914388309232891, 0.174470520578325, 0.126001379452646, -0.854255271144211, 
0.598080988973379, -0.818553117103875, -0.132724966388196, 0.0860245632939041), fn = function (x) 
{
    th <- c(0.5, -0.2, 0.5, -0.2, -0.1, 0.2, -0.1, 0.2, -0.1, 0.2)
    X <- matrix(x, ncol = 3, byrow = TRUE)
    Fl <- cbind(1, X, X^2, X[, 1] * X[, 2], X[, 1] * X[, 3], X[, 2] * X[, 3])
    Fx <- (sqrt(exp(Fl %*% th)) %*% rep(1, 10)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxeval = 70, xtol_rel = 0)",-17.2874420281772,"(0.739620641854197, 1, -0.999999999999998, 1, -0.808095509965254, 0.519270339474445, 0.395431884841886, 0.796825225026926, 1, 0.442478812159373, -0.998917861655652, -0.999999999999999, -0.643734677013124, 1, 0.0328910803053597, -0.198288041368835, 0.330671301497087, -0.229136948482514, -0.927552900210396, 0.581697745510717, -0.974630447554191, 0.996557962996101, 0.998551991605021, 0.466663543774247, -0.969965625248969, -0.852267438179488, 1, -1, 0.596143884742311, 1)",70,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.0115904808044434,secs,0.01
nloptr,bobyqa,Duarte,30,"(0.559620960149914, 0.0880212364718318, -0.604559328407049, 0.619267526082695, -0.401173716410995, 0.0738142468035221, 0.529269812162966, 0.557681288570166, 0.858390661887825, -0.0822370052337646, -0.806256616022438, -0.644369268789887, 0.00681039970368147, 0.780809670686722, -0.33746707206592, 0.541137059684843, 0.322951992508024, -0.143176489043981, -0.153864338062704, -0.200440930202603, -0.880860121920705, 0.920731101185083, 0.914388309232891, 0.174470520578325, 0.126001379452646, -0.854255271144211, 0.598080988973379, -0.818553117103875, -0.132724966388196, 0.0860245632939041)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",-,100,"x0 = c(0.559620960149914, 0.0880212364718318, -0.604559328407049, 0.619267526082695, -0.401173716410995, 0.0738142468035221, 0.529269812162966, 0.557681288570166, 0.858390661887825, -0.0822370052337646, -0.806256616022438, -0.644369268789887, 0.00681039970368147, 0.780809670686722, -0.33746707206592, 0.541137059684843, 0.322951992508024, -0.143176489043981, -0.153864338062704, -0.200440930202603, -0.880860121920705, 0.920731101185083, 0.914388309232891, 0.174470520578325, 0.126001379452646, -0.854255271144211, 
0.598080988973379, -0.818553117103875, -0.132724966388196, 0.0860245632939041), fn = function (x) 
{
    th <- c(0.5, -0.2, 0.5, -0.2, -0.1, 0.2, -0.1, 0.2, -0.1, 0.2)
    X <- matrix(x, ncol = 3, byrow = TRUE)
    Fl <- cbind(1, X, X^2, X[, 1] * X[, 2], X[, 1] * X[, 3], X[, 2] * X[, 3])
    Fx <- (sqrt(exp(Fl %*% th)) %*% rep(1, 10)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxeval = 100, xtol_rel = 0)",-15.55475894102,"(0.653526231553798, -1, -0.956449908941006, 0.854194046023696, 0.163721868145589, 1, 0.115723717764288, 1, 1, -0.0407767009814896, -1, -1, -0.399858368599637, 1, -1, 0.349236310441643, 0.361979590295365, -0.0436462704981038, 0.221620809889422, -0.00229669138465552, -1, 1, 1, -1, -0.0954685636715157, -0.989006293896716, 1, -1, 1, 0.715583342855874)",100,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.0103194713592529,secs,0.01
stats,optim,Duarte,30,"(-0.893922619521618, 0.0822868291288614, -0.184101896826178, 0.960864122025669, -0.833057986106724, 0.665218037553132, -0.220799771603197, -0.819410143885761, 0.641989008989185, -0.96983303502202, -0.72491198591888, 0.712949280627072, 0.499857754446566, 0.139615400694311, 0.37407400039956, -0.448008317500353, -0.330057203769684, 0.0116004087030888, -0.998914858326316, -0.455518456641585, 0.349281131755561, -0.727866733912379, 0.0625689569860697, 0.995448325760663, -0.640162913128734, -0.890854042489082, -0.210001663304865, -0.742345151025802, -0.910666977521032, -0.203323924448341)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",1,-,"par = c(-0.893922619521618, 0.0822868291288614, -0.184101896826178, 0.960864122025669, -0.833057986106724, 0.665218037553132, -0.220799771603197, -0.819410143885761, 0.641989008989185, -0.96983303502202, -0.72491198591888, 0.712949280627072, 0.499857754446566, 0.139615400694311, 0.37407400039956, -0.448008317500353, -0.330057203769684, 0.0116004087030888, -0.998914858326316, -0.455518456641585, 0.349281131755561, -0.727866733912379, 0.0625689569860697, 0.995448325760663, -0.640162913128734, -0.890854042489082, 
-0.210001663304865, -0.742345151025802, -0.910666977521032, -0.203323924448341), fn = function (x) 
{
    th <- c(0.5, -0.2, 0.5, -0.2, -0.1, 0.2, -0.1, 0.2, -0.1, 0.2)
    X <- matrix(x, ncol = 3, byrow = TRUE)
    Fl <- cbind(1, X, X^2, X[, 1] * X[, 2], X[, 1] * X[, 3], X[, 2] * X[, 3])
    Fx <- (sqrt(exp(Fl %*% th)) %*% rep(1, 10)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, method = L-BFGS-B, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxit = 1, factr = 0)",-17.4089564466563,"(-0.813548482089239, 1, -0.508211171167636, 0.990808328272622, 0.574978504120741, 0.988959382947038, -0.00938671564921515, -0.556397481037093, -0.962101864327199, -1, -0.875456191273186, 1, 1, 1, -1, -0.861020387414829, -1, -1, -1, 1, 0.718792740324245, -0.107285898814308, 1, 1, 1, -1, 1, -1, 0.757307752976808, -1)",3,3,1,NEW_X,0.00545430183410645,secs,0.01
GA,ga,Duarte,30,-,"(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",2,-,"type = real-valued, fitness = function (x) 
{
    return(-(Duarte(x)))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), maxiter = 2",-6.3408645087825,"(0.788479767274112, 0.907118420116603, -0.446414040867239, 0.112340076360852, 0.667851098813117, -0.831807495560497, 0.673933031968772, -0.337207331787795, 0.35754335206002, 0.113170165102929, 0.153586870059371, 0.7722622086294, 0.91743739368394, 0.24637860013172, -0.613332540262491, 0.383580555208027, 0.725749706383795, 0.0886404360644519, -0.662662899121642, 0.977431908715516, -0.177993286401033, -0.987226174212992, 0.605588690843433, -0.555126470979303, -0.574443432502449, 0.0379165685735643, -0.177420754451305, -0.220192586537451, -0.853111246135086, -0.431983841583133)",2,-,-,-,0.00753951072692871,secs,0.01
DEoptim,DEoptim,Duarte,30,-,"(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",1,-,"fn = function (x) 
{
    th <- c(0.5, -0.2, 0.5, -0.2, -0.1, 0.2, -0.1, 0.2, -0.1, 0.2)
    X <- matrix(x, ncol = 3, byrow = TRUE)
    Fl <- cbind(1, X, X^2, X[, 1] * X[, 2], X[, 1] * X[, 3], X[, 2] * X[, 3])
    Fx <- (sqrt(exp(Fl %*% th)) %*% rep(1, 10)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(itermax = 1, reltol = 0)",-8.79319694890182,"(0.860893648117781, 0.435757601168007, -0.945708012208343, -0.107742718700319, 0.523231120314449, -0.977060100063682, -0.52708177221939, 0.800786165520549, 0.307124802842736, 0.376746115274727, 0.481078527402133, 0.890041353646666, -0.474207779858261, -0.092443744186312, 0.722551305778325, -0.977823355700821, -0.678842468652874, 0.411656451877207, -0.923752634320408, 0.900648217182606, -0.525201451499015, -0.170284947846085, -0.0140086482279003, -0.307931584771723, 0.760236107278615, -0.636425151955336, -0.865901003591716, -0.876979464199394, 0.986493159085512, 0.91471653804183)",1,4,-,-,0.0343253612518311,secs,0.01
pso,psoptim,Duarte,30,"(-0.893922619521618, 0.0822868291288614, -0.184101896826178, 0.960864122025669, -0.833057986106724, 0.665218037553132, -0.220799771603197, -0.819410143885761, 0.641989008989185, -0.96983303502202, -0.72491198591888, 0.712949280627072, 0.499857754446566, 0.139615400694311, 0.37407400039956, -0.448008317500353, -0.330057203769684, 0.0116004087030888, -0.998914858326316, -0.455518456641585, 0.349281131755561, -0.727866733912379, 0.0625689569860697, 0.995448325760663, -0.640162913128734, -0.890854042489082, -0.210001663304865, -0.742345151025802, -0.910666977521032, -0.203323924448341)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",7,-,"par = c(-0.893922619521618, 0.0822868291288614, -0.184101896826178, 0.960864122025669, -0.833057986106724, 0.665218037553132, -0.220799771603197, -0.819410143885761, 0.641989008989185, -0.96983303502202, -0.72491198591888, 0.712949280627072, 0.499857754446566, 0.139615400694311, 0.37407400039956, -0.448008317500353, -0.330057203769684, 0.0116004087030888, -0.998914858326316, -0.455518456641585, 0.349281131755561, -0.727866733912379, 0.0625689569860697, 0.995448325760663, -0.640162913128734, -0.890854042489082, 
-0.210001663304865, -0.742345151025802, -0.910666977521032, -0.203323924448341), fn = function (x) 
{
    th <- c(0.5, -0.2, 0.5, -0.2, -0.1, 0.2, -0.1, 0.2, -0.1, 0.2)
    X <- matrix(x, ncol = 3, byrow = TRUE)
    Fl <- cbind(1, X, X^2, X[, 1] * X[, 2], X[, 1] * X[, 3], X[, 2] * X[, 3])
    Fx <- (sqrt(exp(Fl %*% th)) %*% rep(1, 10)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxit = 7, reltol = 0)",-14.1265517433343,"(-1, 1, -1, -1, 0.906337053194017, 0.987906265035696, 0.26631277653853, -1, 0.700233833393097, 1, -1, -1, -0.243643876994977, 0.131269265496402, 1, -1, 0.0261384490939904, -1, 0.328021101699177, 1, 0.902055451861224, 1, 1, -0.823092273691331, -1, -1, -1, -1, -1, -0.0547713065276972)",7,140,2,Maximal number of iterations reached,0.00917673110961914,secs,0.01
