R_package,method,objective_name,dimension,starting_point,lower_bound,upper_bound,max_iterations,max_evaluations,all_params,value,solution,number_of_iterations,number_of_evaluations,convergence,message,execution_time,time_units,time_cluster
stats,optim,Lall,12,"(-0.482700958848, 0.52611732436344, 0.585267979186028, -0.562485278118402, 0.167176156304777, 0.225416311528534, 0.64331965893507, 0.589995720889419, -0.517187859397382, 0.382681781426072, -0.080689053516835, -0.467428072821349)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",1,-,"par = c(-0.482700958848, 0.52611732436344, 0.585267979186028, -0.562485278118402, 0.167176156304777, 0.225416311528534, 0.64331965893507, 0.589995720889419, -0.517187859397382, 0.382681781426072, -0.080689053516835, -0.467428072821349), fn = function (x) 
{
    th <- c(-1, 2, 0.5, 2, 0.1, 0.01)
    X <- matrix(x, ncol = 2, byrow = TRUE)
    Fl <- cbind(1, X[, 1], X[, 1]^2, X[, 2], X[, 2]^2, X[, 1] * X[, 2])
    eta <- Fl %*% th
    Fx <- (sqrt(exp(eta)/(1 + exp(eta))^2) %*% rep(1, 6)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, method = L-BFGS-B, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxit = 1, factr = 0)",11.1872812397237,"(-0.074804260681787, 0.834113680900693, 0.862201491516457, -0.777626430856999, 0.285126498367369, 0.0561029295663802, 0.816590175340483, 0.717526765489285, -0.819418349511079, 0.0168302895179474, -0.344851874343819, -0.730466875465298)",4,4,1,NEW_X,0.00374555587768555,secs,0.001
GA,ga,Lall,12,-,"(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",1,-,"type = real-valued, fitness = function (x) 
{
    return(-(Lall(x)))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), maxiter = 1",12.0721299557689,"(0.763020236510783, -0.806444260757416, 0.149733495432884, -0.846111973747611, -0.544247181620449, 0.936474472284317, -0.898247569333762, 0.330822811927646, -0.802486082538962, -0.761204837821424, 0.914216623175889, 0.161086734384298)",1,-,-,-,0.00314807891845703,secs,0.001
pso,psoptim,Lall,12,"(-0.482700958848, 0.52611732436344, 0.585267979186028, -0.562485278118402, 0.167176156304777, 0.225416311528534, 0.64331965893507, 0.589995720889419, -0.517187859397382, 0.382681781426072, -0.080689053516835, -0.467428072821349)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",1,-,"par = c(-0.482700958848, 0.52611732436344, 0.585267979186028, -0.562485278118402, 0.167176156304777, 0.225416311528534, 0.64331965893507, 0.589995720889419, -0.517187859397382, 0.382681781426072, -0.080689053516835, -0.467428072821349), fn = function (x) 
{
    th <- c(-1, 2, 0.5, 2, 0.1, 0.01)
    X <- matrix(x, ncol = 2, byrow = TRUE)
    Fl <- cbind(1, X[, 1], X[, 1]^2, X[, 2], X[, 2]^2, X[, 1] * X[, 2])
    eta <- Fl %*% th
    Fx <- (sqrt(exp(eta)/(1 + exp(eta))^2) %*% rep(1, 6)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxit = 1, reltol = 0)",11.9109908628791,"(0.0671528922393918, 0.22509449115023, -0.98547589732334, 0.943784831557423, 0.554459567647427, -0.903930650092661, 0.445783802773803, -0.220166398212314, -0.4464166238904, -0.713816721457988, 0.73399653704837, 0.78213012078777)",1,16,2,Maximal number of iterations reached,0.000626564025878906,secs,0.001
ABCoptim,abc_optim,Lall,12,"(-0.482700958848, 0.52611732436344, 0.585267979186028, -0.562485278118402, 0.167176156304777, 0.225416311528534, 0.64331965893507, 0.589995720889419, -0.517187859397382, 0.382681781426072, -0.080689053516835, -0.467428072821349)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",1,-,"par = c(-0.482700958848, 0.52611732436344, 0.585267979186028, -0.562485278118402, 0.167176156304777, 0.225416311528534, 0.64331965893507, 0.589995720889419, -0.517187859397382, 0.382681781426072, -0.080689053516835, -0.467428072821349), fn = function (x) 
{
    th <- c(-1, 2, 0.5, 2, 0.1, 0.01)
    X <- matrix(x, ncol = 2, byrow = TRUE)
    Fl <- cbind(1, X[, 1], X[, 1]^2, X[, 2], X[, 2]^2, X[, 1] * X[, 2])
    eta <- Fl %*% th
    Fx <- (sqrt(exp(eta)/(1 + exp(eta))^2) %*% rep(1, 6)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lb = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), ub = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), criter = 2147483647, maxCycle = 1",16.6668145547885,"(-0.482700958848, 0.52611732436344, 0.585267979186028, -0.562485278118402, 0.167176156304777, 0.225416311528534, 0.64331965893507, 0.589995720889419, -0.517187859397382, 0.382681781426072, -0.080689053516835, -0.467428072821349)",1,-,-,-,0.00134897232055664,secs,0.001
nloptr,sbplx,Lall,12,"(-0.482700958848, 0.52611732436344, 0.585267979186028, -0.562485278118402, 0.167176156304777, 0.225416311528534, 0.64331965893507, 0.589995720889419, -0.517187859397382, 0.382681781426072, -0.080689053516835, -0.467428072821349)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",-,1,"x0 = c(-0.482700958848, 0.52611732436344, 0.585267979186028, -0.562485278118402, 0.167176156304777, 0.225416311528534, 0.64331965893507, 0.589995720889419, -0.517187859397382, 0.382681781426072, -0.080689053516835, -0.467428072821349), fn = function (x) 
{
    th <- c(-1, 2, 0.5, 2, 0.1, 0.01)
    X <- matrix(x, ncol = 2, byrow = TRUE)
    Fl <- cbind(1, X[, 1], X[, 1]^2, X[, 2], X[, 2]^2, X[, 1] * X[, 2])
    eta <- Fl %*% th
    Fx <- (sqrt(exp(eta)/(1 + exp(eta))^2) %*% rep(1, 6)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxeval = 1, xtol_rel = 0)",16.6668145547885,"(-0.482700958848, 0.52611732436344, 0.585267979186028, -0.562485278118402, 0.167176156304777, 0.225416311528534, 0.64331965893507, 0.589995720889419, -0.517187859397382, 0.382681781426072, -0.080689053516835, -0.467428072821349)",1,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.00172162055969238,secs,0.001
nloptr,cobyla,Lall,12,"(-0.482700958848, 0.52611732436344, 0.585267979186028, -0.562485278118402, 0.167176156304777, 0.225416311528534, 0.64331965893507, 0.589995720889419, -0.517187859397382, 0.382681781426072, -0.080689053516835, -0.467428072821349)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",-,1,"x0 = c(-0.482700958848, 0.52611732436344, 0.585267979186028, -0.562485278118402, 0.167176156304777, 0.225416311528534, 0.64331965893507, 0.589995720889419, -0.517187859397382, 0.382681781426072, -0.080689053516835, -0.467428072821349), fn = function (x) 
{
    th <- c(-1, 2, 0.5, 2, 0.1, 0.01)
    X <- matrix(x, ncol = 2, byrow = TRUE)
    Fl <- cbind(1, X[, 1], X[, 1]^2, X[, 2], X[, 2]^2, X[, 1] * X[, 2])
    eta <- Fl %*% th
    Fx <- (sqrt(exp(eta)/(1 + exp(eta))^2) %*% rep(1, 6)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxeval = 1, xtol_rel = 0)",16.6668145547885,"(-0.482700958848, 0.52611732436344, 0.585267979186028, -0.562485278118402, 0.167176156304777, 0.225416311528534, 0.64331965893507, 0.589995720889419, -0.517187859397382, 0.382681781426072, -0.080689053516835, -0.467428072821349)",1,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.00215387344360352,secs,0.001
nloptr,bobyqa,Lall,12,"(-0.482700958848, 0.52611732436344, 0.585267979186028, -0.562485278118402, 0.167176156304777, 0.225416311528534, 0.64331965893507, 0.589995720889419, -0.517187859397382, 0.382681781426072, -0.080689053516835, -0.467428072821349)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",-,1,"x0 = c(-0.482700958848, 0.52611732436344, 0.585267979186028, -0.562485278118402, 0.167176156304777, 0.225416311528534, 0.64331965893507, 0.589995720889419, -0.517187859397382, 0.382681781426072, -0.080689053516835, -0.467428072821349), fn = function (x) 
{
    th <- c(-1, 2, 0.5, 2, 0.1, 0.01)
    X <- matrix(x, ncol = 2, byrow = TRUE)
    Fl <- cbind(1, X[, 1], X[, 1]^2, X[, 2], X[, 2]^2, X[, 1] * X[, 2])
    eta <- Fl %*% th
    Fx <- (sqrt(exp(eta)/(1 + exp(eta))^2) %*% rep(1, 6)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxeval = 1, xtol_rel = 0)",16.6668145547885,"(-0.482700958848, 0.52611732436344, 0.585267979186028, -0.562485278118402, 0.167176156304777, 0.225416311528534, 0.64331965893507, 0.589995720889419, -0.517187859397382, 0.382681781426072, -0.080689053516835, -0.467428072821349)",1,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.0019676685333252,secs,0.001
stats,optim,Lall,12,"(-0.310313229914755, 0.766194870695472, -0.320619054604322, 0.866304289083928, 0.728946115355939, -0.260855450294912, 0.0560346599668264, 0.526197781786323, 0.0421120841056108, -0.00598969776183367, -0.967822371516377, -0.0934073757380247)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",1,-,"par = c(-0.310313229914755, 0.766194870695472, -0.320619054604322, 0.866304289083928, 0.728946115355939, -0.260855450294912, 0.0560346599668264, 0.526197781786323, 0.0421120841056108, -0.00598969776183367, -0.967822371516377, -0.0934073757380247), fn = function (x) 
{
    th <- c(-1, 2, 0.5, 2, 0.1, 0.01)
    X <- matrix(x, ncol = 2, byrow = TRUE)
    Fl <- cbind(1, X[, 1], X[, 1]^2, X[, 2], X[, 2]^2, X[, 1] * X[, 2])
    eta <- Fl %*% th
    Fx <- (sqrt(exp(eta)/(1 + exp(eta))^2) %*% rep(1, 6)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, method = L-BFGS-B, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxit = 1, factr = 0)",13.2052092324723,"(-0.582649224300119, 0.177695053823838, 0.101780132083975, 1, 0.882082568039746, -0.555797418244009, 0.476918257830929, 0.62892973590946, -0.298291848894081, -0.417770356263333, -1, -0.214446436006191)",4,4,1,NEW_X,0.00320291519165039,secs,0.001
GA,ga,Lall,12,-,"(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",1,-,"type = real-valued, fitness = function (x) 
{
    return(-(Lall(x)))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), maxiter = 1",11.9304182212582,"(-0.803259903099388, 0.1698545711115, 0.958802191540599, -0.539293522480875, 0.0723920115269721, 0.839792507700622, 0.246624467428774, -0.308810111135244, -0.506422842852771, -0.703080242499709, 0.86975602991879, 0.576817953027785)",1,-,-,-,0.00467729568481445,secs,0.001
pso,psoptim,Lall,12,"(-0.310313229914755, 0.766194870695472, -0.320619054604322, 0.866304289083928, 0.728946115355939, -0.260855450294912, 0.0560346599668264, 0.526197781786323, 0.0421120841056108, -0.00598969776183367, -0.967822371516377, -0.0934073757380247)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",1,-,"par = c(-0.310313229914755, 0.766194870695472, -0.320619054604322, 0.866304289083928, 0.728946115355939, -0.260855450294912, 0.0560346599668264, 0.526197781786323, 0.0421120841056108, -0.00598969776183367, -0.967822371516377, -0.0934073757380247), fn = function (x) 
{
    th <- c(-1, 2, 0.5, 2, 0.1, 0.01)
    X <- matrix(x, ncol = 2, byrow = TRUE)
    Fl <- cbind(1, X[, 1], X[, 1]^2, X[, 2], X[, 2]^2, X[, 1] * X[, 2])
    eta <- Fl %*% th
    Fx <- (sqrt(exp(eta)/(1 + exp(eta))^2) %*% rep(1, 6)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxit = 1, reltol = 0)",12.3601608949407,"(0.182916020974517, -0.814215385820717, -0.868754285853356, -0.00530139962211251, -0.362890866585076, 0.128053198568523, 0.969468913506716, -0.297461603302509, 0.826038420666009, 0.952623884193599, 0.000191979110240936, 0.914602806791663)",1,16,2,Maximal number of iterations reached,0.000763654708862305,secs,0.001
ABCoptim,abc_optim,Lall,12,"(-0.310313229914755, 0.766194870695472, -0.320619054604322, 0.866304289083928, 0.728946115355939, -0.260855450294912, 0.0560346599668264, 0.526197781786323, 0.0421120841056108, -0.00598969776183367, -0.967822371516377, -0.0934073757380247)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",1,-,"par = c(-0.310313229914755, 0.766194870695472, -0.320619054604322, 0.866304289083928, 0.728946115355939, -0.260855450294912, 0.0560346599668264, 0.526197781786323, 0.0421120841056108, -0.00598969776183367, -0.967822371516377, -0.0934073757380247), fn = function (x) 
{
    th <- c(-1, 2, 0.5, 2, 0.1, 0.01)
    X <- matrix(x, ncol = 2, byrow = TRUE)
    Fl <- cbind(1, X[, 1], X[, 1]^2, X[, 2], X[, 2]^2, X[, 1] * X[, 2])
    eta <- Fl %*% th
    Fx <- (sqrt(exp(eta)/(1 + exp(eta))^2) %*% rep(1, 6)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lb = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), ub = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), criter = 2147483647, maxCycle = 1",18.0555148323958,"(-0.310313229914755, 0.766194870695472, -0.320619054604322, 0.866304289083928, 0.728946115355939, -0.260855450294912, 0.0560346599668264, 0.526197781786323, 0.0421120841056108, -0.00598969776183367, -0.967822371516377, -0.0934073757380247)",1,-,-,-,0.0014193058013916,secs,0.001
nloptr,sbplx,Lall,12,"(-0.310313229914755, 0.766194870695472, -0.320619054604322, 0.866304289083928, 0.728946115355939, -0.260855450294912, 0.0560346599668264, 0.526197781786323, 0.0421120841056108, -0.00598969776183367, -0.967822371516377, -0.0934073757380247)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",-,1,"x0 = c(-0.310313229914755, 0.766194870695472, -0.320619054604322, 0.866304289083928, 0.728946115355939, -0.260855450294912, 0.0560346599668264, 0.526197781786323, 0.0421120841056108, -0.00598969776183367, -0.967822371516377, -0.0934073757380247), fn = function (x) 
{
    th <- c(-1, 2, 0.5, 2, 0.1, 0.01)
    X <- matrix(x, ncol = 2, byrow = TRUE)
    Fl <- cbind(1, X[, 1], X[, 1]^2, X[, 2], X[, 2]^2, X[, 1] * X[, 2])
    eta <- Fl %*% th
    Fx <- (sqrt(exp(eta)/(1 + exp(eta))^2) %*% rep(1, 6)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxeval = 1, xtol_rel = 0)",18.0555148323958,"(-0.310313229914755, 0.766194870695472, -0.320619054604322, 0.866304289083928, 0.728946115355939, -0.260855450294912, 0.0560346599668264, 0.526197781786323, 0.0421120841056108, -0.00598969776183367, -0.967822371516377, -0.0934073757380247)",1,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.00234246253967285,secs,0.001
nloptr,cobyla,Lall,12,"(-0.310313229914755, 0.766194870695472, -0.320619054604322, 0.866304289083928, 0.728946115355939, -0.260855450294912, 0.0560346599668264, 0.526197781786323, 0.0421120841056108, -0.00598969776183367, -0.967822371516377, -0.0934073757380247)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",-,1,"x0 = c(-0.310313229914755, 0.766194870695472, -0.320619054604322, 0.866304289083928, 0.728946115355939, -0.260855450294912, 0.0560346599668264, 0.526197781786323, 0.0421120841056108, -0.00598969776183367, -0.967822371516377, -0.0934073757380247), fn = function (x) 
{
    th <- c(-1, 2, 0.5, 2, 0.1, 0.01)
    X <- matrix(x, ncol = 2, byrow = TRUE)
    Fl <- cbind(1, X[, 1], X[, 1]^2, X[, 2], X[, 2]^2, X[, 1] * X[, 2])
    eta <- Fl %*% th
    Fx <- (sqrt(exp(eta)/(1 + exp(eta))^2) %*% rep(1, 6)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxeval = 1, xtol_rel = 0)",18.0555148323958,"(-0.310313229914755, 0.766194870695472, -0.320619054604322, 0.866304289083928, 0.728946115355939, -0.260855450294912, 0.0560346599668264, 0.526197781786323, 0.0421120841056108, -0.00598969776183367, -0.967822371516377, -0.0934073757380247)",1,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.00224781036376953,secs,0.001
nloptr,bobyqa,Lall,12,"(-0.310313229914755, 0.766194870695472, -0.320619054604322, 0.866304289083928, 0.728946115355939, -0.260855450294912, 0.0560346599668264, 0.526197781786323, 0.0421120841056108, -0.00598969776183367, -0.967822371516377, -0.0934073757380247)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",-,1,"x0 = c(-0.310313229914755, 0.766194870695472, -0.320619054604322, 0.866304289083928, 0.728946115355939, -0.260855450294912, 0.0560346599668264, 0.526197781786323, 0.0421120841056108, -0.00598969776183367, -0.967822371516377, -0.0934073757380247), fn = function (x) 
{
    th <- c(-1, 2, 0.5, 2, 0.1, 0.01)
    X <- matrix(x, ncol = 2, byrow = TRUE)
    Fl <- cbind(1, X[, 1], X[, 1]^2, X[, 2], X[, 2]^2, X[, 1] * X[, 2])
    eta <- Fl %*% th
    Fx <- (sqrt(exp(eta)/(1 + exp(eta))^2) %*% rep(1, 6)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxeval = 1, xtol_rel = 0)",18.0555148323958,"(-0.310313229914755, 0.766194870695472, -0.320619054604322, 0.866304289083928, 0.728946115355939, -0.260855450294912, 0.0560346599668264, 0.526197781786323, 0.0421120841056108, -0.00598969776183367, -0.967822371516377, -0.0934073757380247)",1,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.00226283073425293,secs,0.001
stats,optim,Lall,12,"(0.858964908402413, -0.440262211486697, 0.840702878311276, 0.638853631913662, 0.782537839841098, 0.756030880380422, -0.559604849666357, 0.227098506875336, -0.788265858311206, 0.654580484610051, 0.24508753279224, 0.481087536085397)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",1,-,"par = c(0.858964908402413, -0.440262211486697, 0.840702878311276, 0.638853631913662, 0.782537839841098, 0.756030880380422, -0.559604849666357, 0.227098506875336, -0.788265858311206, 0.654580484610051, 0.24508753279224, 0.481087536085397), fn = function (x) 
{
    th <- c(-1, 2, 0.5, 2, 0.1, 0.01)
    X <- matrix(x, ncol = 2, byrow = TRUE)
    Fl <- cbind(1, X[, 1], X[, 1]^2, X[, 2], X[, 2]^2, X[, 1] * X[, 2])
    eta <- Fl %*% th
    Fx <- (sqrt(exp(eta)/(1 + exp(eta))^2) %*% rep(1, 6)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, method = L-BFGS-B, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxit = 1, factr = 0)",8.77170907738985,"(0.906401721048404, -0.821343445848424, 0.987780055282208, 0.0619619032038883, 0.114757117899836, 0.964964732316189, -0.808110716608432, -0.317753706751775, -0.985210638494857, 0.876747072528701, -0.181910341775217, 0.261713119430874)",4,4,1,NEW_X,0.0028223991394043,secs,0.001
GA,ga,Lall,12,-,"(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",1,-,"type = real-valued, fitness = function (x) 
{
    return(-(Lall(x)))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), maxiter = 1",11.4010060924983,"(-0.682176350150257, 0.98634112579748, 0.263213795144111, 0.940785779152066, 0.76955433562398, -0.0330135636031628, 0.592270833440125, -0.97301342850551, 0.471786993555725, 0.0441776174120605, -0.534778895787895, 0.0445540542714298)",1,-,-,-,0.00568151473999023,secs,0.001
pso,psoptim,Lall,12,"(0.858964908402413, -0.440262211486697, 0.840702878311276, 0.638853631913662, 0.782537839841098, 0.756030880380422, -0.559604849666357, 0.227098506875336, -0.788265858311206, 0.654580484610051, 0.24508753279224, 0.481087536085397)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",1,-,"par = c(0.858964908402413, -0.440262211486697, 0.840702878311276, 0.638853631913662, 0.782537839841098, 0.756030880380422, -0.559604849666357, 0.227098506875336, -0.788265858311206, 0.654580484610051, 0.24508753279224, 0.481087536085397), fn = function (x) 
{
    th <- c(-1, 2, 0.5, 2, 0.1, 0.01)
    X <- matrix(x, ncol = 2, byrow = TRUE)
    Fl <- cbind(1, X[, 1], X[, 1]^2, X[, 2], X[, 2]^2, X[, 1] * X[, 2])
    eta <- Fl %*% th
    Fx <- (sqrt(exp(eta)/(1 + exp(eta))^2) %*% rep(1, 6)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxit = 1, reltol = 0)",14.2364870240499,"(0.715918181929737, -0.773812101688236, -0.0622059754095972, 0.596756822429597, 0.392408081330359, 0.902059767860919, 0.905644663609564, 0.257591892965138, -0.582156753633171, -0.785935471300036, 0.459958781953901, -0.710482878610492)",1,16,2,Maximal number of iterations reached,0.000786781311035156,secs,0.001
ABCoptim,abc_optim,Lall,12,"(0.858964908402413, -0.440262211486697, 0.840702878311276, 0.638853631913662, 0.782537839841098, 0.756030880380422, -0.559604849666357, 0.227098506875336, -0.788265858311206, 0.654580484610051, 0.24508753279224, 0.481087536085397)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",1,-,"par = c(0.858964908402413, -0.440262211486697, 0.840702878311276, 0.638853631913662, 0.782537839841098, 0.756030880380422, -0.559604849666357, 0.227098506875336, -0.788265858311206, 0.654580484610051, 0.24508753279224, 0.481087536085397), fn = function (x) 
{
    th <- c(-1, 2, 0.5, 2, 0.1, 0.01)
    X <- matrix(x, ncol = 2, byrow = TRUE)
    Fl <- cbind(1, X[, 1], X[, 1]^2, X[, 2], X[, 2]^2, X[, 1] * X[, 2])
    eta <- Fl %*% th
    Fx <- (sqrt(exp(eta)/(1 + exp(eta))^2) %*% rep(1, 6)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lb = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), ub = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), criter = 2147483647, maxCycle = 1",16.2850371186778,"(0.858964908402413, -0.440262211486697, 0.840702878311276, 0.638853631913662, 0.782537839841098, 0.756030880380422, -0.559604849666357, 0.227098506875336, -0.788265858311206, 0.654580484610051, 0.24508753279224, 0.481087536085397)",1,-,-,-,0.00149345397949219,secs,0.001
